NACA 6512
0.650316  0.013673
0.653272  0.013730
0.656223  0.013784
0.659168  0.013835
0.662108  0.013883
0.665042  0.013928
0.667970  0.013970
0.670893  0.014009
0.673810  0.014046
0.676720  0.014079
0.679625  0.014109
0.682523  0.014137
0.685415  0.014162
0.688301  0.014183
0.691180  0.014202
0.694052  0.014218
0.696917  0.014231
0.699775  0.014242
0.702627  0.014249
0.705471  0.014254
0.708307  0.014256
0.711137  0.014255
0.713958  0.014252
0.716772  0.014246
0.719579  0.014237
0.722377  0.014226
0.725168  0.014211
0.727950  0.014195
0.730724  0.014175
0.733489  0.014153
0.736247  0.014129
0.738995  0.014102
0.741735  0.014072
0.744466  0.014041
0.747189  0.014006
0.749902  0.013969
0.752606  0.013930
0.755300  0.013889
0.757986  0.013845
0.760662  0.013798
0.763328  0.013750
0.765984  0.013699
0.768631  0.013646
0.771268  0.013591
0.773894  0.013534
0.776511  0.013474
0.779117  0.013413
0.781713  0.013349
0.784298  0.013283
0.786873  0.013216
0.789437  0.013146
0.791990  0.013074
0.794533  0.013001
0.797064  0.012926
0.799584  0.012848
0.802093  0.012769
0.804590  0.012688
0.807076  0.012606
0.809550  0.012522
0.812013  0.012436
0.814464  0.012348
0.816903  0.012259
0.819330  0.012168
0.821744  0.012076
0.824147  0.011982
0.826537  0.011887
0.828915  0.011790
0.831280  0.011692
0.833633  0.011593
0.835972  0.011492
0.838299  0.011390
0.840613  0.011287
0.842914  0.011183
0.845202  0.011077
0.847477  0.010970
0.849738  0.010863
0.851986  0.010754
0.854220  0.010644
0.856440  0.010533
0.858647  0.010421
0.860840  0.010309
0.863019  0.010195
0.865184  0.010081
0.867334  0.009966
0.869471  0.009850
0.871593  0.009733
0.873701  0.009616
0.875794  0.009498
0.877872  0.009379
0.879936  0.009260
0.881985  0.009140
0.884019  0.009020
0.886038  0.008900
0.888042  0.008779
0.890031  0.008657
0.892004  0.008535
0.893963  0.008413
0.895905  0.008291
0.897833  0.008168
0.899744  0.008046
0.901640  0.007923
0.903520  0.007800
0.905384  0.007677
0.907232  0.007553
0.909064  0.007430
0.910880  0.007307
0.912680  0.007184
0.914463  0.007061
0.916230  0.006938
0.917981  0.006815
0.919715  0.006693
0.921432  0.006571
0.923133  0.006449
0.924816  0.006327
0.926483  0.006206
0.928133  0.006085
0.929766  0.005964
0.931382  0.005844
0.932981  0.005724
0.934562  0.005605
0.936126  0.005486
0.937673  0.005368
0.939202  0.005251
0.940713  0.005134
0.942207  0.005018
0.943683  0.004902
0.945142  0.004787
0.946583  0.004673
0.948005  0.004560
0.949410  0.004448
0.950797  0.004336
0.952166  0.004225
0.953516  0.004115
0.954848  0.004007
0.956162  0.003899
0.957458  0.003792
0.958735  0.003686
0.959994  0.003581
0.961234  0.003477
0.962456  0.003375
0.963658  0.003273
0.964843  0.003173
0.966008  0.003073
0.967155  0.002975
0.968282  0.002878
0.969391  0.002783
0.970481  0.002689
0.971551  0.002596
0.972603  0.002504
0.973636  0.002414
0.974649  0.002325
0.975643  0.002237
0.976618  0.002151
0.977573  0.002066
0.978509  0.001983
0.979425  0.001901
0.980323  0.001821
0.981200  0.001742
0.982058  0.001665
0.982896  0.001589
0.983715  0.001515
0.984514  0.001443
0.985294  0.001372
0.986053  0.001302
0.986793  0.001235
0.987513  0.001169
0.988213  0.001105
0.988893  0.001042
0.989553  0.000981
0.990193  0.000922
0.990813  0.000864
0.991414  0.000809
0.991994  0.000755
0.992554  0.000703
0.993093  0.000652
0.993613  0.000604
0.994113  0.000557
0.994592  0.000512
0.995051  0.000469
0.995490  0.000427
0.995909  0.000388
0.996307  0.000350
0.996685  0.000315
0.997043  0.000281
0.997380  0.000249
0.997697  0.000219
0.997994  0.000191
0.998270  0.000165
0.998526  0.000140
0.998761  0.000118
0.998976  0.000098
0.999170  0.000079
0.999344  0.000062
0.999498  0.000048
0.999631  0.000035
0.999744  0.000024
0.999836  0.000016
0.999908  0.000009
0.999959  0.000004
0.999990  0.000001
1.000000  0.000000
